,Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Hour,Month
308,2017-01-13 20:00:00,2.1,0,990.5,-7.1,-4.4,86,0.0,20,1
309,2017-01-13 21:00:00,0.6,0,990.9,-7.3,-5.3,89,0.0,21,1
310,2017-01-13 22:00:00,0.3,0,991.3,-6.5,-5.4,89,0.0,22,1
311,2017-01-13 23:00:00,0.1,0,991.8,-6.4,-5.3,92,0.0,23,1
312,2017-01-14 00:00:00,0.5,0,992.1,-6.9,-5.7,91,0.0,0,1
313,2017-01-14 01:00:00,0.9,0,992.3,-6.9,-5.6,91,0.0,1,1
314,2017-01-14 02:00:00,1.4,0,992.9,-7.0,-6.2,93,0.0,2,1
315,2017-01-14 03:00:00,1.0,0,993.2,-6.9,-6.2,91,0.0,3,1
316,2017-01-14 04:00:00,0.2,0,993.7,-7.1,-6.6,93,0.0,4,1
317,2017-01-14 05:00:00,0.3,0,994.1,-6.7,-5.7,91,0.0,5,1
318,2017-01-14 06:00:00,0.4,0,994.8,-6.3,-5.7,92,0.0,6,1
319,2017-01-14 07:00:00,0.2,0,995.4,-5.6,-4.4,90,0.0,7,1
320,2017-01-14 08:00:00,0.8,0,996.2,-5.7,-3.4,88,0.0,8,1
321,2017-01-14 09:00:00,1.2,0,996.9,-5.4,-3.0,88,0.0,9,1
322,2017-01-14 10:00:00,1.1,0,997.8,14.8,-2.1,85,128.0,10,1
323,2017-01-14 11:00:00,0.7,0,998.6,37.3,-0.9,80,537.8333,11,1
324,2017-01-14 12:00:00,4.3,0,999.2,60.0,0.3,66,917.6666,12,1
325,2017-01-14 13:00:00,4.5,0,999.8,43.6,0.2,64,511.4999,13,1
326,2017-01-14 14:00:00,5.3,0,1000.7,37.8,-0.1,66,258.8333,14,1
327,2017-01-14 15:00:00,5.9,0,1001.7,36.4,-0.6,68,79.6667,15,1
328,2017-01-14 16:00:00,5.0,0,1002.9,6.2,-0.7,66,10.3333,16,1
329,2017-01-14 17:00:00,6.4,0,1003.9,-5.4,-1.0,58,0.0,17,1
330,2017-01-14 18:00:00,3.0,0,1004.7,-6.2,-2.2,62,0.0,18,1
331,2017-01-14 19:00:00,3.8,0,1005.5,-6.2,-1.9,57,0.0,19,1
332,2017-01-14 20:00:00,2.5,0,1006.3,-7.1,-3.0,62,0.0,20,1
333,2017-01-14 21:00:00,3.3,0,1007.1,-7.2,-3.1,60,0.0,21,1
334,2017-01-14 22:00:00,3.0,0,1007.8,-7.3,-3.9,60,0.0,22,1
335,2017-01-14 23:00:00,2.1,0,1008.7,-7.0,-3.6,57,0.0,23,1
336,2017-01-15 00:00:00,4.5,0,1009.4,-7.0,-3.9,62,0.0,0,1
337,2017-01-15 01:00:00,3.0,0,1010.1,-6.9,-4.5,64,0.0,1,1
338,2017-01-15 02:00:00,1.8,0,1010.5,-7.2,-5.4,70,0.0,2,1
339,2017-01-15 03:00:00,0.7,0,1011.5,-7.0,-6.2,73,0.0,3,1
340,2017-01-15 04:00:00,1.3,0,1012.1,-6.8,-5.5,71,0.0,4,1
341,2017-01-15 05:00:00,1.7,0,1012.5,-6.9,-5.4,70,0.0,5,1
342,2017-01-15 06:00:00,1.7,0,1013.1,-7.0,-5.0,68,0.0,6,1
343,2017-01-15 07:00:00,0.7,0,1013.9,-7.2,-5.5,68,0.0,7,1
344,2017-01-15 08:00:00,1.1,0,1014.5,-6.9,-6.1,70,0.0,8,1
345,2017-01-15 09:00:00,1.7,0,1015.6,-5.8,-6.2,71,0.0,9,1
346,2017-01-15 10:00:00,0.9,38,1016.4,16.3,-5.8,70,0.0,10,1
347,2017-01-15 11:00:00,1.2,60,1016.8,71.4,-4.1,67,0.0,11,1
348,2017-01-15 12:00:00,0.8,60,1017.1,114.2,-2.0,56,1212.8333,12,1
349,2017-01-15 13:00:00,0.8,60,1017.8,131.0,-1.1,53,1094.0,13,1
350,2017-01-15 14:00:00,1.1,60,1018.3,112.4,-1.6,56,166.6667,14,1
351,2017-01-15 15:00:00,1.9,60,1019.1,66.0,-1.2,48,115.3334,15,1
352,2017-01-15 16:00:00,2.3,41,1019.5,13.1,-2.2,51,1.0,16,1
353,2017-01-15 17:00:00,0.6,0,1020.4,-6.6,-3.8,60,0.0,17,1
354,2017-01-15 18:00:00,1.0,0,1021.3,-7.1,-5.0,65,0.0,18,1
355,2017-01-15 19:00:00,0.8,0,1021.9,-7.1,-5.6,71,0.0,19,1
356,2017-01-15 20:00:00,1.3,0,1022.1,-7.3,-6.4,73,0.0,20,1
357,2017-01-15 21:00:00,0.8,0,1022.8,-7.2,-6.1,74,0.0,21,1
358,2017-01-15 22:00:00,1.2,0,1023.3,-7.0,-7.5,81,0.0,22,1
359,2017-01-15 23:00:00,1.0,0,1023.8,-6.9,-7.3,81,0.0,23,1
360,2017-01-16 00:00:00,0.6,0,1024.5,-6.6,-7.5,81,0.0,0,1
361,2017-01-16 01:00:00,0.7,0,1024.8,-6.6,-8.5,83,0.0,1,1
362,2017-01-16 02:00:00,0.8,0,1024.7,-6.6,-8.4,81,0.0,2,1
363,2017-01-16 03:00:00,1.2,0,1025.6,-6.5,-7.9,81,0.0,3,1
364,2017-01-16 04:00:00,0.8,0,1025.7,-6.2,-8.0,80,0.0,4,1
365,2017-01-16 05:00:00,0.6,0,1025.6,-6.0,-7.0,81,0.0,5,1
366,2017-01-16 06:00:00,1.0,0,1026.0,-6.8,-7.7,84,0.0,6,1
367,2017-01-16 07:00:00,0.6,0,1026.4,-6.5,-7.3,83,0.0,7,1
368,2017-01-16 08:00:00,0.8,0,1027.0,-6.9,-7.0,80,0.0,8,1
369,2017-01-16 09:00:00,1.9,0,1028.0,-5.4,-6.5,81,0.0,9,1
370,2017-01-16 10:00:00,1.0,19,1028.4,12.1,-5.8,76,0.0,10,1
371,2017-01-16 11:00:00,1.1,47,1028.7,70.1,-3.0,66,0.0,11,1
372,2017-01-16 12:00:00,1.5,60,1029.0,118.9,-2.3,63,1218.5833,12,1
373,2017-01-16 13:00:00,2.0,60,1029.1,135.1,-0.9,57,1198.0,13,1
374,2017-01-16 14:00:00,1.2,60,1029.2,115.6,-1.1,67,182.5001,14,1
375,2017-01-16 15:00:00,0.5,60,1029.3,67.6,-1.8,68,122.5,15,1
376,2017-01-16 16:00:00,0.1,42,1029.4,12.8,-2.7,69,6.1667,16,1
377,2017-01-16 17:00:00,0.9,0,1029.7,-6.9,-3.8,78,0.0,17,1
378,2017-01-16 18:00:00,0.5,0,1030.2,-6.8,-5.4,84,0.0,18,1
379,2017-01-16 19:00:00,1.7,0,1030.4,-7.2,-6.0,84,0.0,19,1
380,2017-01-16 20:00:00,1.0,0,1030.7,-7.3,-6.7,86,0.0,20,1
381,2017-01-16 21:00:00,0.3,0,1030.8,-6.3,-6.2,86,0.0,21,1
382,2017-01-16 22:00:00,0.8,0,1031.1,-6.7,-6.2,87,0.0,22,1
383,2017-01-16 23:00:00,0.7,0,1031.2,-6.3,-6.2,87,0.0,23,1
384,2017-01-17 00:00:00,0.8,0,1030.9,-5.9,-5.6,85,0.0,0,1
385,2017-01-17 01:00:00,1.1,0,1030.6,-5.8,-5.0,84,0.0,1,1
386,2017-01-17 02:00:00,0.9,0,1030.3,-6.2,-5.1,83,0.0,2,1
387,2017-01-17 03:00:00,1.0,0,1030.1,-5.9,-4.7,84,0.0,3,1
388,2017-01-17 04:00:00,0.8,0,1029.8,-5.8,-4.2,82,0.0,4,1
389,2017-01-17 05:00:00,0.7,0,1029.6,-5.9,-4.0,84,0.0,5,1
390,2017-01-17 06:00:00,0.8,0,1029.5,-5.6,-4.0,90,0.0,6,1
391,2017-01-17 07:00:00,0.7,0,1029.5,-5.2,-3.9,89,0.0,7,1
392,2017-01-17 08:00:00,1.2,0,1029.5,-5.7,-4.2,88,0.0,8,1
393,2017-01-17 09:00:00,1.4,0,1029.7,-5.0,-4.5,89,0.0,9,1
394,2017-01-17 10:00:00,0.5,0,1030.0,4.2,-4.4,88,0.0,10,1
395,2017-01-17 11:00:00,0.7,10,1029.9,60.0,-3.3,86,217.5,11,1
396,2017-01-17 12:00:00,1.0,0,1029.4,51.9,-2.8,86,327.5,12,1
397,2017-01-17 13:00:00,0.7,0,1029.2,48.3,-2.3,85,276.8334,13,1
398,2017-01-17 14:00:00,1.5,0,1028.8,34.5,-2.4,91,247.1667,14,1
399,2017-01-17 15:00:00,0.8,0,1028.8,8.3,-2.3,90,32.3334,15,1
400,2017-01-17 16:00:00,1.4,0,1028.8,-1.4,-2.5,90,0.0,16,1
401,2017-01-17 17:00:00,0.4,0,1028.7,-6.5,-2.4,90,0.0,17,1
402,2017-01-17 18:00:00,0.5,0,1028.6,-6.8,-2.2,91,0.0,18,1
403,2017-01-17 19:00:00,0.9,0,1028.6,-6.8,-1.8,91,0.0,19,1
404,2017-01-17 20:00:00,1.9,0,1028.7,-7.2,-1.9,92,0.0,20,1
405,2017-01-17 21:00:00,2.7,0,1028.8,-6.9,-2.1,90,0.0,21,1
406,2017-01-17 22:00:00,2.9,0,1029.0,-6.7,-2.3,89,0.0,22,1
407,2017-01-17 23:00:00,1.4,0,1029.1,-7.9,-2.9,91,0.0,23,1
408,2017-01-18 00:00:00,2.0,0,1029.3,-7.0,-3.5,91,0.0,0,1
409,2017-01-18 01:00:00,2.1,0,1029.3,-6.5,-3.4,91,0.0,1,1
410,2017-01-18 02:00:00,1.3,0,1029.3,-7.4,-4.0,91,0.0,2,1
411,2017-01-18 03:00:00,1.1,0,1028.9,-6.7,-4.7,91,0.0,3,1
412,2017-01-18 04:00:00,1.4,0,1028.6,-6.2,-4.2,93,0.0,4,1
413,2017-01-18 05:00:00,0.8,0,1028.2,-5.1,-3.7,97,0.0,5,1
414,2017-01-18 06:00:00,1.2,0,1027.7,-5.3,-3.7,98,0.0,6,1
415,2017-01-18 07:00:00,1.1,0,1027.5,-5.0,-3.6,98,0.0,7,1
416,2017-01-18 08:00:00,2.0,0,1027.6,-5.0,-4.0,98,0.0,8,1
417,2017-01-18 09:00:00,1.4,0,1027.4,-4.5,-3.7,98,0.0,9,1
418,2017-01-18 10:00:00,0.3,0,1027.6,2.2,-3.2,98,0.0,10,1
419,2017-01-18 11:00:00,1.5,0,1027.4,27.8,-2.6,98,489.0,11,1
420,2017-01-18 12:00:00,0.7,0,1027.2,50.5,-2.3,99,558.4999,12,1
421,2017-01-18 13:00:00,0.7,0,1026.7,54.8,-1.9,99,625.6666,13,1
422,2017-01-18 14:00:00,1.3,0,1026.0,49.5,-2.0,99,573.8333,14,1
423,2017-01-18 15:00:00,1.1,0,1025.6,38.8,-2.0,99,478.3333,15,1
424,2017-01-18 16:00:00,0.2,0,1025.3,12.2,-2.0,98,72.6667,16,1
425,2017-01-18 17:00:00,1.2,0,1025.3,-3.8,-2.0,99,0.0,17,1
426,2017-01-18 18:00:00,0.9,0,1025.3,-5.2,-2.1,99,0.0,18,1
427,2017-01-18 19:00:00,0.4,0,1025.4,-5.1,-1.9,99,0.0,19,1
428,2017-01-18 20:00:00,0.8,0,1025.4,-5.5,-2.0,99,0.0,20,1
429,2017-01-18 21:00:00,0.8,0,1025.2,-6.2,-1.8,99,0.0,21,1
430,2017-01-18 22:00:00,0.4,0,1025.3,-6.0,-2.1,99,0.0,22,1
431,2017-01-18 23:00:00,0.4,0,1025.2,-5.9,-2.0,99,0.0,23,1
432,2017-01-19 00:00:00,1.2,0,1025.5,-6.2,-2.0,99,0.0,0,1
433,2017-01-19 01:00:00,1.5,0,1025.2,-5.8,-2.7,99,0.0,1,1
434,2017-01-19 02:00:00,0.9,0,1025.2,-6.4,-2.7,99,0.0,2,1
435,2017-01-19 03:00:00,1.3,0,1024.9,-6.5,-3.3,97,0.0,3,1
436,2017-01-19 04:00:00,0.4,0,1024.9,-7.0,-3.3,97,0.0,4,1
437,2017-01-19 05:00:00,0.9,0,1024.7,-6.5,-3.2,97,0.0,5,1
438,2017-01-19 06:00:00,1.1,0,1024.6,-6.3,-2.4,98,0.0,6,1
439,2017-01-19 07:00:00,0.4,0,1024.1,-5.6,-1.4,99,0.0,7,1
440,2017-01-19 08:00:00,0.5,0,1023.9,-6.2,-0.9,99,0.0,8,1
441,2017-01-19 09:00:00,0.5,0,1023.8,-5.6,-0.8,99,0.0,9,1
442,2017-01-19 10:00:00,1.5,0,1023.8,-0.5,-0.2,99,0.0,10,1
443,2017-01-19 11:00:00,0.4,0,1023.5,15.5,0.0,99,0.0,11,1
444,2017-01-19 12:00:00,1.2,0,1023.2,16.6,0.0,99,0.0,12,1
445,2017-01-19 13:00:00,1.4,0,1023.2,36.5,0.4,98,124.0,13,1
446,2017-01-19 14:00:00,0.4,0,1023.2,40.4,0.7,98,144.1666,14,1
447,2017-01-19 15:00:00,0.6,0,1023.4,24.3,0.9,98,58.0,15,1
448,2017-01-19 16:00:00,2.7,0,1023.2,5.5,1.3,97,2.3333,16,1
449,2017-01-19 17:00:00,1.8,0,1023.1,-4.4,2.4,94,0.0,17,1
450,2017-01-19 18:00:00,2.0,0,1023.3,-6.4,2.3,93,0.0,18,1
451,2017-01-19 19:00:00,1.5,0,1023.3,-6.7,1.4,93,0.0,19,1
452,2017-01-19 20:00:00,0.9,0,1023.9,-6.9,1.3,93,0.0,20,1
453,2017-01-19 21:00:00,0.9,0,1023.9,-7.2,1.2,92,0.0,21,1
454,2017-01-19 22:00:00,3.0,0,1024.4,-7.0,1.4,93,0.0,22,1
455,2017-01-19 23:00:00,1.9,0,1024.4,-5.6,1.9,91,0.0,23,1
456,2017-01-20 00:00:00,0.4,0,1024.4,-7.0,1.3,92,0.0,0,1
457,2017-01-20 01:00:00,0.7,0,1024.3,-6.9,1.1,93,0.0,1,1
458,2017-01-20 02:00:00,1.0,0,1023.9,-7.0,1.1,92,0.0,2,1
459,2017-01-20 03:00:00,1.9,0,1023.5,-6.5,1.2,93,0.0,3,1
460,2017-01-20 04:00:00,0.6,0,1023.3,-6.7,2.0,90,0.0,4,1
461,2017-01-20 05:00:00,1.7,0,1022.9,-6.5,1.7,93,0.0,5,1
462,2017-01-20 06:00:00,0.9,0,1022.8,-6.6,1.8,91,0.0,6,1
463,2017-01-20 07:00:00,1.9,0,1022.6,-6.7,2.1,90,0.0,7,1
464,2017-01-20 08:00:00,1.5,0,1022.7,-6.8,2.3,88,0.0,8,1
465,2017-01-20 09:00:00,0.9,0,1023.1,-6.0,2.1,89,0.0,9,1
466,2017-01-20 10:00:00,0.7,0,1023.6,8.0,2.3,87,0.0,10,1
467,2017-01-20 11:00:00,2.0,0,1023.9,35.7,2.8,86,172.3333,11,1
468,2017-01-20 12:00:00,2.1,0,1023.8,61.5,3.8,82,554.6666,12,1
469,2017-01-20 13:00:00,1.3,29,1023.5,73.5,4.8,77,574.5,13,1
470,2017-01-20 14:00:00,0.9,32,1023.3,48.6,4.3,78,139.8334,14,1
471,2017-01-20 15:00:00,0.7,0,1023.2,19.9,3.0,84,39.6667,15,1
472,2017-01-20 16:00:00,2.7,0,1023.4,2.8,2.7,83,0.0,16,1
473,2017-01-20 17:00:00,2.5,0,1024.1,-6.5,1.7,88,0.0,17,1
474,2017-01-20 18:00:00,1.1,0,1024.3,-7.0,1.1,88,0.0,18,1
475,2017-01-20 19:00:00,1.8,0,1024.7,-7.2,1.5,90,0.0,19,1
476,2017-01-20 20:00:00,2.5,0,1025.1,-6.8,1.4,90,0.0,20,1
477,2017-01-20 21:00:00,1.8,0,1026.0,-6.8,1.7,87,0.0,21,1
478,2017-01-20 22:00:00,3.1,0,1026.6,-6.4,1.6,89,0.0,22,1
479,2017-01-20 23:00:00,2.1,0,1027.1,-6.2,1.9,88,0.0,23,1
480,2017-01-21 00:00:00,2.4,0,1027.0,-6.2,1.7,90,0.0,0,1
481,2017-01-21 01:00:00,0.6,0,1026.8,-6.2,2.1,89,0.0,1,1
482,2017-01-21 02:00:00,1.0,0,1026.9,-6.4,2.0,89,0.0,2,1
483,2017-01-21 03:00:00,1.6,0,1027.0,-6.4,1.8,90,0.0,3,1
484,2017-01-21 04:00:00,0.9,0,1027.0,-7.2,1.5,91,0.0,4,1
485,2017-01-21 05:00:00,1.2,0,1027.0,-7.5,0.9,92,0.0,5,1
486,2017-01-21 06:00:00,1.5,0,1027.3,-7.0,0.3,94,0.0,6,1
487,2017-01-21 07:00:00,1.3,0,1027.3,-7.3,-0.5,93,0.0,7,1
488,2017-01-21 08:00:00,1.0,0,1027.4,-7.0,-0.5,95,0.0,8,1
489,2017-01-21 09:00:00,1.9,0,1027.9,-5.2,-0.3,95,0.0,9,1
490,2017-01-21 10:00:00,1.4,26,1028.6,15.4,0.0,96,0.0,10,1
491,2017-01-21 11:00:00,2.5,0,1028.7,41.4,1.2,92,184.0,11,1
492,2017-01-21 12:00:00,0.3,40,1028.7,110.5,3.9,84,1332.6666,12,1
493,2017-01-21 13:00:00,0.4,60,1028.2,146.5,4.8,78,1202.8333,13,1
494,2017-01-21 14:00:00,0.8,60,1028.2,130.8,3.3,80,393.5,14,1
495,2017-01-21 15:00:00,0.2,60,1028.0,74.2,3.0,82,338.3332,15,1
496,2017-01-21 16:00:00,1.7,23,1028.0,17.7,2.7,85,42.8333,16,1
497,2017-01-21 17:00:00,0.5,0,1028.3,-6.1,0.9,92,0.0,17,1
498,2017-01-21 18:00:00,0.9,0,1028.3,-7.9,0.3,94,0.0,18,1
499,2017-01-21 19:00:00,1.8,0,1028.2,-7.8,-0.3,93,0.0,19,1
500,2017-01-21 20:00:00,0.3,0,1028.1,-8.0,-1.2,95,0.0,20,1
501,2017-01-21 21:00:00,0.2,0,1028.2,-8.1,-1.7,96,0.0,21,1
502,2017-01-21 22:00:00,0.8,0,1027.9,-8.0,-1.5,97,0.0,22,1
503,2017-01-21 23:00:00,1.0,0,1027.4,-7.5,-1.3,94,0.0,23,1
504,2017-01-22 00:00:00,1.5,0,1027.7,-7.2,-2.2,98,0.0,0,1
505,2017-01-22 01:00:00,1.0,0,1027.8,-6.0,-1.6,99,0.0,1,1
506,2017-01-22 02:00:00,1.0,0,1027.3,-5.9,-1.0,99,0.0,2,1
507,2017-01-22 03:00:00,0.6,0,1026.7,-5.2,-0.7,99,0.0,3,1
508,2017-01-22 04:00:00,0.9,0,1026.2,-5.6,-0.3,99,0.0,4,1
509,2017-01-22 05:00:00,2.1,0,1025.7,-4.5,-0.1,99,0.0,5,1
510,2017-01-22 06:00:00,1.1,0,1025.2,-4.7,0.0,99,0.0,6,1
511,2017-01-22 07:00:00,1.9,0,1024.8,-4.8,0.0,100,0.0,7,1
512,2017-01-22 08:00:00,1.4,0,1024.6,-4.5,0.0,100,0.0,8,1
513,2017-01-22 09:00:00,0.8,0,1024.3,-5.0,-0.1,100,0.0,9,1
514,2017-01-22 10:00:00,1.7,0,1024.3,2.7,0.0,99,0.0,10,1
515,2017-01-22 11:00:00,2.1,0,1023.9,19.8,0.3,100,0.0,11,1
516,2017-01-22 12:00:00,2.5,0,1023.2,37.4,0.8,99,0.0,12,1
517,2017-01-22 13:00:00,0.8,0,1022.6,39.8,1.0,99,0.0,13,1
518,2017-01-22 14:00:00,1.8,0,1022.0,23.5,0.8,99,67.1666,14,1
519,2017-01-22 15:00:00,2.1,0,1021.3,14.2,0.7,99,37.0,15,1
520,2017-01-22 16:00:00,1.5,0,1021.2,2.4,0.7,99,0.0,16,1
521,2017-01-22 17:00:00,1.6,0,1020.6,-5.8,0.7,99,0.0,17,1
522,2017-01-22 18:00:00,2.4,0,1020.5,-6.5,0.5,99,0.0,18,1
523,2017-01-22 19:00:00,1.8,0,1020.2,-5.9,0.2,99,0.0,19,1
524,2017-01-22 20:00:00,1.9,0,1019.8,-5.3,0.0,99,0.0,20,1
525,2017-01-22 21:00:00,1.6,0,1019.5,-5.7,-0.2,99,0.0,21,1
526,2017-01-22 22:00:00,1.2,0,1019.3,-5.9,-0.4,99,0.0,22,1
527,2017-01-22 23:00:00,1.5,0,1019.3,-5.8,-0.6,99,0.0,23,1
528,2017-01-23 00:00:00,1.5,0,1019.0,-5.8,-0.8,99,0.0,0,1
529,2017-01-23 01:00:00,0.6,0,1018.8,-5.8,-1.0,99,0.0,1,1
530,2017-01-23 02:00:00,1.9,0,1018.5,-5.7,-1.5,99,0.0,2,1
531,2017-01-23 03:00:00,1.0,0,1018.1,-5.3,-2.0,99,0.0,3,1
532,2017-01-23 04:00:00,1.7,0,1017.9,-5.5,-2.4,99,0.0,4,1
533,2017-01-23 05:00:00,1.5,0,1017.9,-5.6,-2.8,99,0.0,5,1
534,2017-01-23 06:00:00,2.1,0,1017.7,-5.2,-3.0,99,0.0,6,1
535,2017-01-23 07:00:00,1.4,0,1017.7,-5.2,-3.2,99,0.0,7,1
536,2017-01-23 08:00:00,2.2,0,1017.4,-4.9,-3.2,99,0.0,8,1
537,2017-01-23 09:00:00,1.8,0,1017.3,-4.3,-3.2,99,0.0,9,1
538,2017-01-23 10:00:00,1.5,0,1017.3,9.6,-3.3,98,36.25,10,1
539,2017-01-23 11:00:00,1.6,0,1017.5,28.9,-3.3,98,332.8333,11,1
540,2017-01-23 12:00:00,1.0,0,1017.3,42.8,-3.0,98,688.1666,12,1
541,2017-01-23 13:00:00,0.9,0,1017.0,63.0,-2.8,98,985.6667,13,1
542,2017-01-23 14:00:00,1.5,0,1017.0,58.4,-2.8,98,204.5,14,1
543,2017-01-23 15:00:00,0.8,0,1016.8,32.0,-3.0,98,168.0,15,1
544,2017-01-23 16:00:00,0.7,0,1016.8,12.5,-2.9,98,21.6667,16,1
545,2017-01-23 17:00:00,0.6,0,1017.2,-4.4,-3.1,98,0.0,17,1
546,2017-01-23 18:00:00,1.3,0,1017.5,-5.5,-3.1,98,0.0,18,1
547,2017-01-23 19:00:00,0.9,0,1017.6,-5.6,-3.6,98,0.0,19,1
548,2017-01-23 20:00:00,0.8,0,1018.0,-7.2,-4.0,97,0.0,20,1
549,2017-01-23 21:00:00,0.7,0,1018.7,-6.9,-4.5,96,0.0,21,1
550,2017-01-23 22:00:00,1.8,0,1018.9,-6.4,-4.1,97,0.0,22,1
551,2017-01-23 23:00:00,0.5,0,1019.7,-6.8,-4.8,96,0.0,23,1
552,2017-01-24 00:00:00,0.7,0,1020.0,-6.8,-4.8,96,0.0,0,1
553,2017-01-24 01:00:00,0.7,0,1020.2,-6.6,-5.0,96,0.0,1,1
554,2017-01-24 02:00:00,0.3,0,1020.3,-6.4,-5.4,96,0.0,2,1
555,2017-01-24 03:00:00,1.0,0,1020.7,-7.0,-5.5,96,0.0,3,1
556,2017-01-24 04:00:00,0.3,0,1020.7,-7.0,-5.7,95,0.0,4,1
557,2017-01-24 05:00:00,0.8,0,1020.7,-6.6,-5.7,95,0.0,5,1
558,2017-01-24 06:00:00,0.6,0,1021.1,-6.6,-5.8,96,0.0,6,1
559,2017-01-24 07:00:00,0.5,0,1021.6,-6.3,-5.5,96,0.0,7,1
560,2017-01-24 08:00:00,0.5,0,1021.8,-6.4,-5.9,95,0.0,8,1
561,2017-01-24 09:00:00,0.7,0,1022.1,-4.5,-5.2,95,0.0,9,1
562,2017-01-24 10:00:00,0.9,34,1022.6,29.6,-4.8,96,0.0,10,1
563,2017-01-24 11:00:00,0.0,60,1022.9,87.1,-4.0,96,26.3333,11,1
564,2017-01-24 12:00:00,0.5,39,1022.7,127.6,-2.3,97,853.1667,12,1
565,2017-01-24 13:00:00,0.5,9,1022.2,99.9,-2.4,97,973.3333,13,1
566,2017-01-24 14:00:00,0.6,0,1021.9,72.7,-2.1,97,556.1667,14,1
567,2017-01-24 15:00:00,0.7,29,1022.8,61.9,-2.3,97,291.5001,15,1
568,2017-01-24 16:00:00,1.6,20,1022.2,17.9,-2.6,97,18.6667,16,1
569,2017-01-24 17:00:00,1.6,0,1022.7,-4.2,-2.5,98,0.0,17,1
570,2017-01-24 18:00:00,1.0,0,1022.6,-4.9,-2.6,98,0.0,18,1
571,2017-01-24 19:00:00,1.6,0,1022.6,-4.4,-2.1,99,0.0,19,1
572,2017-01-24 20:00:00,1.4,0,1022.7,-4.2,-1.8,99,0.0,20,1
573,2017-01-24 21:00:00,1.0,0,1023.0,-4.7,-1.7,99,0.0,21,1
574,2017-01-24 22:00:00,0.9,0,1022.9,-5.4,-1.8,99,0.0,22,1
575,2017-01-24 23:00:00,1.2,0,1023.0,-6.0,-1.9,99,0.0,23,1
576,2017-01-25 00:00:00,0.7,0,1023.0,-5.0,-1.9,99,0.0,0,1
577,2017-01-25 01:00:00,0.8,0,1023.0,-5.6,-2.0,99,0.0,1,1
578,2017-01-25 02:00:00,1.1,0,1023.1,-5.8,-2.0,99,0.0,2,1
579,2017-01-25 03:00:00,0.7,0,1022.7,-5.4,-1.9,99,0.0,3,1
580,2017-01-25 04:00:00,0.4,0,1022.7,-5.5,-2.0,99,0.0,4,1
581,2017-01-25 05:00:00,0.6,0,1023.0,-5.4,-1.9,99,0.0,5,1
582,2017-01-25 06:00:00,0.5,0,1022.8,-5.7,-1.8,99,0.0,6,1
583,2017-01-25 07:00:00,1.2,0,1022.7,-5.5,-1.9,99,0.0,7,1
584,2017-01-25 08:00:00,0.9,0,1022.7,-5.7,-1.8,99,0.0,8,1
585,2017-01-25 09:00:00,1.1,0,1023.3,-5.2,-1.9,99,0.0,9,1
586,2017-01-25 10:00:00,1.2,0,1023.3,2.2,-1.8,98,0.0,10,1
587,2017-01-25 11:00:00,0.5,0,1023.2,22.6,-1.7,98,180.3333,11,1
588,2017-01-25 12:00:00,1.1,0,1023.0,66.9,-1.2,99,761.8333,12,1
589,2017-01-25 13:00:00,1.5,0,1022.8,67.6,-1.1,99,723.8334,13,1
590,2017-01-25 14:00:00,1.1,0,1022.7,57.0,-1.2,99,463.8333,14,1
591,2017-01-25 15:00:00,0.6,0,1022.5,26.3,-0.7,99,166.5001,15,1
592,2017-01-25 16:00:00,0.8,0,1022.5,4.4,-0.4,99,27.0,16,1
593,2017-01-25 17:00:00,1.9,0,1022.4,-3.7,0.0,100,0.0,17,1
594,2017-01-25 18:00:00,1.1,0,1022.5,-5.0,0.3,100,0.0,18,1
595,2017-01-25 19:00:00,0.9,0,1022.6,-5.8,0.7,100,0.0,19,1
596,2017-01-25 20:00:00,1.4,0,1022.9,-5.3,1.3,100,0.0,20,1
597,2017-01-25 21:00:00,1.2,0,1023.2,-5.4,1.4,100,0.0,21,1
598,2017-01-25 22:00:00,0.7,0,1023.5,-6.2,1.1,100,0.0,22,1
599,2017-01-25 23:00:00,1.9,0,1023.3,-4.9,1.5,100,0.0,23,1
600,2017-01-26 00:00:00,1.8,0,1023.7,-4.9,1.5,100,0.0,0,1
601,2017-01-26 01:00:00,0.4,0,1023.9,-5.7,1.4,100,0.0,1,1
602,2017-01-26 02:00:00,1.4,0,1023.8,-6.4,1.6,100,0.0,2,1
603,2017-01-26 03:00:00,2.2,0,1023.8,-5.0,1.8,100,0.0,3,1
604,2017-01-26 04:00:00,1.9,0,1023.7,-4.9,2.2,100,0.0,4,1
605,2017-01-26 05:00:00,1.4,0,1023.5,-4.8,2.4,100,0.0,5,1
606,2017-01-26 06:00:00,2.6,0,1023.6,-4.8,2.2,100,0.0,6,1
607,2017-01-26 07:00:00,1.0,0,1023.9,-5.4,2.2,100,0.0,7,1
608,2017-01-26 08:00:00,1.5,0,1024.1,-5.9,2.1,100,0.0,8,1
609,2017-01-26 09:00:00,2.4,0,1024.8,-4.5,1.9,100,0.0,9,1
610,2017-01-26 10:00:00,1.6,0,1025.1,7.3,1.4,100,19.5,10,1
611,2017-01-26 11:00:00,1.3,0,1025.4,28.3,1.4,99,561.8334,11,1
612,2017-01-26 12:00:00,1.9,0,1025.6,41.7,1.3,99,1455.0,12,1
